Transaction_ID,Client_ID,Transaction_Type,Amount,Department,Date
5190,1904,expense,1486.81,Sales,2024-11-09
5191,1727,income,31.35,HR,2024-07-14
5192,1775,expense,1142.76,Sales,2024-07-07
5193,1262,expense,181.52,Sales,2024-09-17
5194,1803,income,346.72,Finance,2024-11-21
5195,1273,income,274.4,Finance,2024-10-12
5196,1002,income,94.27,Finance,2024-11-24
5197,1027,expense,221.7,Finance,2024-07-01
5198,1325,expense,107.18,Sales,2024-07-31
5199,1939,expense,114.01,Marketing,2024-11-05
5200,1148,expense,103.55,HR,2024-11-09
5201,1539,expense,335.71,HR,2024-09-29
5202,1487,income,799.57,Marketing,2024-08-27
5203,1821,income,420.79,Marketing,2024-08-25
5204,1437,income,1118.43,HR,2024-12-28
5205,1064,expense,506.05,Sales,2024-08-12
5206,1355,expense,584.53,HR,2024-09-12
5207,1532,income,550.72,Marketing,2024-08-18
5208,1251,expense,298.43,Sales,2024-10-20
5209,1234,expense,584.53,HR,2024-10-16
5210,1226,expense,36.13,Sales,2024-08-29
5211,1524,income,982.53,Sales,2024-10-02
5212,1312,income,752.12,Marketing,2024-11-21
5213,1048,expense,140.67,Finance,2024-09-11
5214,1117,expense,730.58,HR,2024-10-07
5215,1053,expense,6.36,Marketing,2024-10-22
5216,1649,income,122.47,HR,2024-12-22
5217,1564,income,33.68,Finance,2024-07-15
5218,1043,expense,757.58,Finance,2024-09-01
5219,1814,expense,705.04,Finance,2024-07-28
5220,1052,expense,840.03,Finance,2024-11-25
5221,1585,expense,2.25,HR,2024-12-08
5222,1557,income,347.81,Sales,2024-08-05
5223,1524,expense,610.11,Sales,2024-11-02
5224,1676,expense,84.45,Finance,2024-11-18
5225,1101,income,524.61,Finance,2024-08-31
5226,1791,expense,43.93,Sales,2024-11-28
5227,1769,income,100.03,Marketing,2024-07-13
5228,1981,income,322.94,Finance,2024-09-26
5229,1848,income,530.03,Sales,2024-08-09
5230,1867,income,78.84,Marketing,2024-12-05
5231,1397,income,102.42,Sales,2024-11-01
5232,1137,expense,114.36,Marketing,2024-07-25
5233,1674,expense,136.36,HR,2024-12-01
5234,1920,expense,128.45,Marketing,2024-07-24
5235,1386,income,251.39,Finance,2024-10-05
5236,1110,income,530.35,Marketing,2024-08-08
5237,1613,expense,288.15,Marketing,2024-10-17
5238,1016,income,748.0,Finance,2024-08-30
5239,1779,income,635.18,HR,2024-12-24
5240,1181,expense,67.64,Marketing,2024-12-16
5241,1883,expense,25.04,HR,2024-07-20
5242,1535,expense,1051.63,Sales,2024-12-19
5243,1540,expense,41.6,Sales,2024-07-16
5244,1170,income,80.28,Finance,2024-11-26
5245,1408,expense,11.19,HR,2024-07-15
5246,1739,income,494.88,Finance,2024-12-14
5247,1377,expense,436.58,Finance,2024-08-11
5248,1187,income,2167.71,Marketing,2024-07-04
5249,1857,expense,1089.88,Sales,2024-11-29
5250,1229,income,264.53,Finance,2024-11-08
5251,1832,expense,232.28,Marketing,2024-10-22
5252,1851,expense,176.09,Marketing,2024-11-06
5253,1118,expense,82.68,HR,2024-11-18
5254,1155,expense,74.3,Sales,2024-08-23
5255,1783,expense,70.95,HR,2024-09-20
5256,1686,expense,60.58,HR,2024-08-09
5257,1464,expense,137.56,Finance,2024-11-04
5258,1103,expense,183.12,HR,2024-11-16
5259,1603,expense,1629.58,Finance,2024-08-11
5260,1697,expense,431.94,HR,2024-10-01
5261,1971,expense,2194.86,Marketing,2024-07-04
5262,1794,expense,232.98,Sales,2024-07-25
5263,1501,expense,305.9,Sales,2024-10-08
5264,1692,expense,196.21,Sales,2024-12-11
5265,1681,expense,100.99,Marketing,2024-11-02
5266,1698,income,77.25,Marketing,2024-12-19
5267,1174,expense,1450.93,HR,2024-08-09
5268,1733,expense,2164.17,HR,2024-09-30
5269,1744,expense,22.97,HR,2024-12-20
5270,1673,expense,81.46,HR,2024-11-13
5271,1420,income,275.41,Sales,2024-09-23
5272,1133,expense,103.1,HR,2024-08-04
5273,1390,expense,226.18,Marketing,2024-12-19
5274,1991,expense,69.11,Marketing,2024-11-23
5275,1735,income,304.87,Marketing,2024-08-16
5276,1500,expense,158.52,Finance,2024-11-30
5277,1664,expense,216.86,Finance,2024-12-16
5278,1032,income,49.53,Finance,2024-07-05
5279,1054,income,279.42,HR,2024-11-02
5280,1953,income,2044.91,Sales,2024-10-19
5281,1518,expense,199.37,Sales,2024-09-10
5282,1755,income,1045.47,HR,2024-09-25
5283,1824,income,926.39,HR,2024-07-03
5284,1637,expense,1518.89,Finance,2024-12-12
5285,1011,income,780.58,Marketing,2024-10-01
5286,1527,income,538.81,Marketing,2024-08-10
5287,1719,expense,971.0,Finance,2024-11-25
5288,1554,expense,39.33,Finance,2024-09-25
5289,1372,expense,310.72,Sales,2024-12-15
5290,1483,expense,2266.72,Finance,2024-09-23
5291,1972,expense,733.97,Marketing,2024-11-13
5292,1646,expense,1636.08,Marketing,2024-11-10
5293,1227,income,756.23,HR,2024-07-25
5294,1622,income,1039.25,Sales,2024-08-08
5295,1306,expense,612.99,HR,2024-12-12
5296,1456,income,714.61,Sales,2024-11-02
5297,1159,expense,370.31,HR,2024-10-13
5298,1330,expense,1290.08,Sales,2024-07-05
5299,1775,income,871.6,Finance,2024-11-13
5300,1224,income,928.58,Marketing,2024-07-04
5301,1982,income,558.91,Finance,2024-12-16
5302,1728,expense,181.62,Sales,2024-08-29
5303,1503,expense,18.14,Sales,2024-08-23
5304,1455,expense,1371.75,HR,2024-11-27
5305,1044,income,441.09,Sales,2024-09-16
5306,1213,expense,177.01,Finance,2024-07-19
5307,1058,expense,80.75,Sales,2024-10-07
5308,1643,income,884.58,Sales,2024-09-06
5309,1615,expense,905.53,HR,2024-08-02
5310,1194,expense,842.37,Sales,2024-11-27
5311,1924,income,517.94,HR,2024-11-16
5312,1488,expense,227.87,Marketing,2024-07-16
5313,1156,income,181.25,HR,2024-11-04
5314,1609,expense,4.3,Sales,2024-10-01
5315,1225,income,896.7,Marketing,2024-08-13
5316,1411,expense,45.75,Sales,2024-07-09
5317,1204,expense,498.15,HR,2024-09-16
5318,1078,expense,350.67,Finance,2024-09-17
5319,1123,expense,374.0,Marketing,2024-09-24
5320,1470,expense,1306.68,Finance,2024-07-15
5321,1939,expense,16.06,Finance,2024-07-06
5322,1217,expense,742.27,Marketing,2024-07-01
5323,1515,expense,26.73,Finance,2024-07-20
5324,1601,expense,19.45,Finance,2024-12-11
5325,1103,expense,280.9,Finance,2024-11-07
5326,1392,expense,32.58,Finance,2024-09-08
5327,1630,expense,778.29,Marketing,2024-07-02
5328,1644,expense,377.05,Sales,2024-11-08
5329,1823,income,14.73,Finance,2024-07-07
5330,1607,income,20.67,Marketing,2024-09-22
5331,1979,income,474.24,Marketing,2024-12-16
5332,1433,expense,820.24,Marketing,2024-08-23
5333,1330,income,287.95,Marketing,2024-08-10
5334,1142,expense,404.37,HR,2024-10-23
5335,1799,expense,804.29,Sales,2024-11-10
5336,1539,income,471.45,Sales,2024-10-10
5337,1277,expense,127.29,Finance,2024-09-20
5338,1232,income,474.73,Marketing,2024-09-01
5339,1528,income,494.81,HR,2024-07-01
5340,1570,expense,662.33,Marketing,2024-07-25
5341,1089,expense,484.94,Finance,2024-12-21
5342,1491,expense,1740.8,Sales,2024-11-20
5343,1198,income,109.88,Finance,2024-11-22
5344,1361,expense,1508.89,Finance,2024-11-26
5345,1440,income,386.46,Finance,2024-12-28
5346,1025,income,557.3,Finance,2024-08-24
5347,1024,income,52.38,Finance,2024-10-15
5348,1393,income,239.48,Finance,2024-11-15
5349,1506,income,733.49,Finance,2024-09-03
5350,1300,income,613.64,Sales,2024-08-06
5351,1338,expense,20.48,Sales,2024-10-20
5352,1266,income,395.48,Marketing,2024-07-07
5353,1460,income,46.21,Marketing,2024-09-14
5354,1692,income,2743.1,HR,2024-08-09
5355,1455,expense,1137.95,HR,2024-12-25
5356,1359,income,10.65,Sales,2024-07-01
5357,1067,expense,978.26,Sales,2024-11-25
5358,1862,expense,1259.31,HR,2024-10-16
5359,1411,income,218.13,Sales,2024-12-06
5360,1970,expense,635.59,HR,2024-09-06
5361,1490,income,291.79,Marketing,2024-07-12
5362,1832,expense,532.44,Sales,2024-11-27
5363,1048,expense,208.0,Sales,2024-11-06
5364,1686,income,194.72,HR,2024-11-03
5365,1563,income,276.2,Finance,2024-07-01
5366,1101,expense,78.66,Finance,2024-11-08
5367,1215,expense,889.34,Marketing,2024-10-25
5368,1437,income,214.39,Sales,2024-11-26
5369,1699,expense,255.54,Sales,2024-07-13
5370,1568,expense,1122.42,HR,2024-11-18
5371,1558,expense,343.21,Finance,2024-10-13
5372,1158,income,392.91,Finance,2024-12-08
5373,1488,expense,1567.48,Marketing,2024-11-11
5374,1685,expense,1088.97,Finance,2024-07-25
5375,1241,income,92.84,Finance,2024-11-28
5376,1793,expense,320.48,Finance,2024-09-26
5377,1752,expense,1775.36,HR,2024-10-09
5378,1881,expense,232.9,Finance,2024-07-26
5379,1004,income,232.27,Marketing,2024-11-09
5380,1595,expense,108.48,Finance,2024-10-10
5381,1819,income,60.7,Marketing,2024-12-10
5382,1360,expense,674.12,HR,2024-10-08
5383,1458,income,734.9,HR,2024-07-25
5384,1247,expense,1737.09,Marketing,2024-11-25
5385,1565,expense,742.32,HR,2024-07-01
5386,1672,income,139.43,Sales,2024-10-02
5387,1945,expense,20.47,Sales,2024-09-06
5388,1421,expense,2114.65,Sales,2024-07-23
5389,1922,income,208.1,Sales,2024-10-14
5390,1737,expense,186.96,Sales,2024-11-27
5391,1014,expense,1181.99,HR,2024-10-03
5392,1735,income,439.86,Marketing,2024-08-31
5393,1572,income,120.95,HR,2024-11-06
5394,1121,income,1099.55,Finance,2024-09-06
5395,1276,income,2507.39,Sales,2024-11-24
5396,1557,expense,45.33,Sales,2024-07-30
5397,1452,income,991.16,HR,2024-11-06
5398,1389,expense,247.57,Finance,2024-08-17
5399,1293,expense,371.24,HR,2024-07-19
5400,1573,income,1231.47,Marketing,2024-11-04
5401,1597,expense,1813.03,Sales,2024-12-27
5402,1445,expense,152.02,HR,2024-11-27
5403,1209,expense,119.67,Marketing,2024-08-19
5404,1589,income,41.97,Sales,2024-11-11
5405,1713,income,412.54,Sales,2024-11-26
5406,1301,expense,6.85,Sales,2024-11-24
5407,1908,expense,265.43,Finance,2024-12-12
5408,1222,expense,38.11,HR,2024-09-01
5409,1733,expense,259.79,Sales,2024-12-04
5410,1002,income,20.38,Sales,2024-12-09
5411,1989,expense,901.56,Marketing,2024-11-06
5412,1517,income,117.7,HR,2024-08-17
5413,1092,income,198.98,Marketing,2024-09-27
5414,1519,expense,1020.3,HR,2024-11-04
5415,1427,income,685.73,Sales,2024-11-26
5416,1492,expense,123.61,Finance,2024-12-09
5417,1234,expense,37.31,Marketing,2024-12-01
5418,1619,income,628.82,Finance,2024-08-05
5419,1160,expense,247.72,Finance,2024-11-28
5420,1720,expense,726.39,Finance,2024-09-19
5421,1751,expense,294.66,HR,2024-08-16
5422,1330,income,212.33,HR,2024-12-19
5423,1332,income,300.02,Finance,2024-11-25
5424,1049,expense,690.27,Sales,2024-07-27
5425,1522,income,1162.52,Sales,2024-12-12
5426,1862,income,25.52,Finance,2024-08-21
5427,1667,expense,371.29,Marketing,2024-09-13
5428,1491,income,16.69,Marketing,2024-09-30
5429,1581,expense,315.94,HR,2024-08-31
5430,1680,income,1082.64,Marketing,2024-09-04
5431,1271,expense,224.39,Sales,2024-11-29
5432,1579,expense,1347.45,Finance,2024-09-18
5433,1866,income,497.95,Marketing,2024-11-17
5434,1251,income,1360.23,Finance,2024-11-21
5435,1559,expense,707.69,Marketing,2024-12-11
5436,1695,expense,54.59,HR,2024-11-07
5437,1831,expense,131.43,Sales,2024-09-02
5438,1698,income,250.58,HR,2024-07-29
5439,1089,income,93.23,Finance,2024-09-25
5440,1445,expense,341.51,Sales,2024-10-04
5441,1331,expense,318.73,Sales,2024-07-31
5442,1138,expense,1564.74,HR,2024-09-21
5443,1356,expense,284.34,Marketing,2024-11-20
5444,1600,expense,770.02,HR,2024-12-30
5445,1273,expense,1422.89,Finance,2024-08-02
5446,1018,income,1047.74,Marketing,2024-12-27
5447,1982,expense,117.02,HR,2024-10-08
5448,1310,expense,342.62,HR,2024-11-25
5449,1869,income,213.66,Marketing,2024-09-11
5450,1885,expense,255.3,Marketing,2024-12-13
5451,1977,expense,223.77,Marketing,2024-11-08
5452,1153,expense,875.38,HR,2024-12-29
5453,1389,expense,300.87,Marketing,2024-07-18
5454,1259,expense,370.85,Marketing,2024-11-03
5455,1619,income,2021.28,Marketing,2024-07-07
5456,1882,expense,30.93,Sales,2024-12-10
5457,1796,expense,334.67,Finance,2024-11-01
5458,1570,expense,743.75,Marketing,2024-10-22
5459,1124,income,81.94,Finance,2024-09-22
5460,1353,income,472.77,Marketing,2024-09-22
5461,1272,expense,136.87,Marketing,2024-09-21
5462,1618,expense,1010.22,Sales,2024-10-13
5463,1810,expense,198.08,Sales,2024-10-10
5464,1244,expense,199.54,Marketing,2024-10-01
5465,1847,expense,455.89,Marketing,2024-08-29
5466,1449,expense,101.4,Marketing,2024-10-10
5467,1929,expense,167.66,Finance,2024-07-24
5468,1246,income,269.47,Marketing,2024-10-17
5469,1519,expense,218.2,Finance,2024-12-14
5470,1140,expense,372.09,Sales,2024-11-17
5471,1361,income,457.7,Finance,2024-10-02
5472,1007,income,418.12,Marketing,2024-12-28
5473,1477,income,530.9,Sales,2024-09-02
5474,1351,expense,183.9,HR,2024-07-04
5475,1995,income,67.58,Sales,2024-10-02
5476,1494,expense,715.24,HR,2024-11-10
5477,1605,expense,951.17,Finance,2024-07-16
5478,1832,expense,148.53,Sales,2024-07-27
5479,1426,expense,261.36,Sales,2024-11-09
5480,1038,income,345.14,Sales,2024-09-10
5481,1592,expense,381.06,Finance,2024-08-17
5482,1186,expense,538.66,Marketing,2024-11-13
5483,1595,expense,21.25,Finance,2024-09-19
5484,1599,income,639.13,Sales,2024-12-21
5485,1753,expense,31.99,Marketing,2024-08-13
5486,1853,expense,315.83,Sales,2024-08-21
5487,1092,expense,879.18,Sales,2024-08-03
5488,1085,expense,300.02,HR,2024-07-21
5489,1043,expense,80.72,Sales,2024-07-24
5490,1136,expense,2100.98,Finance,2024-08-13
5491,1420,expense,1100.4,Finance,2024-10-22
5492,1073,expense,737.7,Finance,2024-12-16
5493,1547,income,265.1,Marketing,2024-12-04
5494,1612,income,101.58,HR,2024-10-11
5495,1987,income,1418.61,HR,2024-11-11
5496,1511,income,380.02,Sales,2024-08-25
5497,1155,income,956.47,Sales,2024-07-14
5498,1937,expense,209.35,HR,2024-12-25
5499,1254,income,204.2,Marketing,2024-10-09
5500,1170,expense,2118.2,Finance,2024-12-27
5501,1980,income,368.9,Sales,2024-07-01
5502,1727,income,75.82,HR,2024-07-12
5503,1169,income,124.02,Marketing,2024-10-23
5504,1763,income,328.84,Finance,2024-10-14
5505,1871,expense,21.7,Sales,2024-11-29
5506,1321,expense,310.44,Finance,2024-08-06
5507,1566,income,271.45,Finance,2024-07-03
5508,1455,expense,755.56,HR,2024-12-02
5509,1943,expense,219.21,HR,2024-08-22
5510,1602,expense,2024.17,Finance,2024-10-08
5511,1789,expense,99.7,Finance,2024-07-17
5512,1612,expense,447.0,Sales,2024-10-21
5513,1154,expense,46.99,Marketing,2024-10-18
5514,1888,expense,661.87,Marketing,2024-11-20
5515,1348,income,2625.11,Finance,2024-12-14
5516,1450,expense,855.01,HR,2024-07-04
5517,1875,expense,405.63,Marketing,2024-11-22
5518,1652,expense,331.54,Finance,2024-11-16
5519,1172,expense,901.0,HR,2024-07-12
5520,1009,expense,1374.23,Sales,2024-08-01
5521,1739,income,2264.41,Marketing,2024-12-02
5522,1264,expense,252.54,Sales,2024-12-19
5523,1437,expense,2350.7,HR,2024-08-12
5524,1759,expense,84.76,Finance,2024-12-24
5525,1246,expense,146.21,Sales,2024-10-12
5526,1666,expense,46.62,Finance,2024-10-01
5527,1545,income,158.55,Marketing,2024-08-12
5528,1498,expense,730.37,Sales,2024-11-08
5529,1128,expense,958.4,Marketing,2024-12-04
5530,1671,expense,754.55,Marketing,2024-09-23
5531,1600,income,498.57,Marketing,2024-08-04
5532,1604,expense,360.74,Marketing,2024-10-25
5533,1326,expense,616.71,Marketing,2024-12-23
5534,1752,expense,247.83,HR,2024-12-14
5535,1834,expense,920.4,Sales,2024-11-29
5536,1979,expense,565.35,Finance,2024-07-20
5537,1403,income,598.34,Finance,2024-11-20
5538,1628,income,383.87,HR,2024-09-23
5539,1605,expense,1082.41,Finance,2024-10-25
5540,1674,expense,145.19,Finance,2024-10-14
5541,1610,income,239.94,Finance,2024-11-23
5542,1624,income,751.73,Sales,2024-10-13
5543,1358,income,339.37,Finance,2024-10-01
5544,1602,expense,1100.08,Sales,2024-08-10
5545,1857,income,212.63,Finance,2024-10-08
5546,1717,expense,230.49,Finance,2024-09-07
5547,1016,expense,1097.92,Sales,2024-10-14
5548,1273,income,312.16,HR,2024-11-16
5549,1684,expense,362.96,Finance,2024-12-31
5550,1115,income,202.31,Marketing,2024-11-23
5551,1860,expense,161.94,Marketing,2024-11-17
5552,1979,income,533.48,HR,2024-11-21
5553,1692,expense,63.83,Marketing,2024-07-27
5554,1090,expense,1057.11,Sales,2024-10-08
5555,1081,income,755.26,Finance,2024-11-22
5556,1323,income,105.82,Finance,2024-09-23
5557,1960,expense,592.12,Finance,2024-10-27
5558,1113,income,461.45,Finance,2024-07-31
5559,1768,expense,102.0,Marketing,2024-10-17
5560,1057,expense,159.55,Marketing,2024-12-10
5561,1153,expense,262.96,Marketing,2024-07-27
5562,1876,expense,600.73,Sales,2024-09-25
5563,1403,expense,509.06,Marketing,2024-12-07
5564,1627,expense,379.89,Marketing,2024-07-17
5565,1854,expense,731.39,Finance,2024-07-11
5566,1265,income,709.28,Marketing,2024-11-06
5567,1314,income,480.98,HR,2024-09-20
5568,1714,expense,773.21,HR,2024-08-18
5569,1040,expense,203.43,Finance,2024-08-10
5570,1104,expense,1065.37,Marketing,2024-07-20
5571,1900,income,477.14,HR,2024-09-09
5572,1889,expense,864.01,HR,2024-08-06
5573,1192,income,395.14,Sales,2024-11-03
5574,1400,income,123.23,Finance,2024-11-21
5575,1277,expense,390.89,HR,2024-08-08
5576,1353,income,231.9,HR,2024-10-17
5577,1748,expense,597.84,Finance,2024-12-20
5578,1936,income,322.94,Marketing,2024-09-02
5579,1732,expense,904.29,Finance,2024-12-22
5580,1579,expense,566.71,Sales,2024-07-23
5581,1708,income,576.87,Sales,2024-08-01
5582,1255,income,122.41,Sales,2024-12-24
5583,1650,expense,2075.45,HR,2024-10-31
5584,1823,expense,921.55,Marketing,2024-07-19
5585,1946,expense,777.96,Sales,2024-10-14
5586,1660,income,200.4,Finance,2024-09-05
5587,1098,expense,383.54,Sales,2024-12-14
5588,1587,expense,73.73,HR,2024-09-27
5589,1281,expense,386.61,Sales,2024-08-29
5590,1882,expense,78.85,Marketing,2024-07-11
5591,1402,income,402.64,Sales,2024-08-18
5592,1108,income,523.09,Marketing,2024-11-20
5593,1699,expense,247.31,Marketing,2024-11-05
5594,1198,expense,345.12,Finance,2024-08-30
5595,1302,income,1042.34,Marketing,2024-12-18
5596,1326,expense,57.46,HR,2024-11-20
5597,1153,income,784.47,HR,2024-07-05
5598,1551,income,93.62,Marketing,2024-07-29
5599,1644,income,18.7,Marketing,2024-09-07
5600,1404,income,102.64,Sales,2024-11-27
5601,1461,expense,724.18,Sales,2024-07-13
5602,1131,expense,259.7,Finance,2024-12-25
5603,1790,income,1029.9,Sales,2024-10-24
5604,1873,income,371.91,HR,2024-12-22
5605,1083,expense,11.25,Sales,2024-10-18
5606,1398,income,630.65,Finance,2024-12-04
5607,1753,expense,58.4,Finance,2024-09-18
5608,1627,income,778.85,Marketing,2024-10-08
5609,1108,expense,92.02,Finance,2024-07-17
5610,1220,income,211.9,Marketing,2024-11-25
5611,1903,income,716.21,HR,2024-10-22
5612,1552,income,1542.08,HR,2024-07-06
5613,1367,income,232.16,Sales,2024-07-22
5614,1146,expense,884.22,Finance,2024-11-14
5615,1111,expense,105.85,HR,2024-12-07
5616,1614,income,823.0,Marketing,2024-09-26
5617,1557,income,535.73,Finance,2024-08-02
5618,1923,expense,107.06,Finance,2024-09-08
5619,1493,expense,180.13,Marketing,2024-08-18
5620,1504,expense,70.65,Finance,2024-10-12
5621,1474,expense,241.42,Finance,2024-12-05
5622,1835,expense,113.86,HR,2024-10-10
5623,1889,expense,516.41,Marketing,2024-11-21
5624,1270,expense,2601.97,HR,2024-10-14
5625,1994,expense,6.04,Marketing,2024-09-20
5626,1420,income,389.27,Sales,2024-09-24
5627,1896,income,426.27,Finance,2024-07-14
5628,1706,income,1227.92,Finance,2024-12-31
5629,1366,expense,352.62,HR,2024-12-12
5630,1279,expense,392.3,Finance,2024-08-18
5631,1282,expense,319.0,Finance,2024-08-19
5632,1039,income,156.61,HR,2024-12-11
5633,1958,expense,28.83,HR,2024-12-27
5634,1188,expense,262.68,Marketing,2024-07-23
5635,1163,income,27.01,Sales,2024-09-04
5636,1993,expense,399.8,HR,2024-12-20
5637,1988,expense,183.57,Marketing,2024-10-23
5638,1535,expense,381.36,HR,2024-07-28
5639,1535,expense,72.11,Marketing,2024-07-20
5640,1003,expense,1348.78,Sales,2024-12-24
5641,1834,expense,1124.62,Marketing,2024-10-29
5642,1289,expense,105.36,Marketing,2024-10-05
5643,1952,expense,210.37,Finance,2024-10-27
5644,1432,income,475.3,HR,2024-10-17
5645,1470,expense,50.29,Marketing,2024-07-26
5646,1180,income,218.92,HR,2024-11-24
5647,1247,income,144.58,Marketing,2024-10-14
5648,1627,expense,1235.6,Finance,2024-11-18
5649,1278,expense,957.0,Finance,2024-08-31
5650,1876,expense,433.55,Sales,2024-11-03
5651,1580,income,367.35,Marketing,2024-11-19
5652,1862,income,1334.84,Finance,2024-11-16
5653,1253,income,1347.28,HR,2024-09-05
5654,1180,income,1742.24,Marketing,2024-07-12
5655,1829,expense,66.98,Marketing,2024-08-04
5656,1680,income,87.51,Sales,2024-10-18
5657,1824,expense,564.64,HR,2024-12-14
5658,1508,income,389.83,Sales,2024-12-07
5659,1760,expense,9.32,Marketing,2024-07-14
5660,1699,income,31.99,Sales,2024-12-02
5661,1565,income,1094.99,Marketing,2024-10-09
5662,1325,income,1015.79,Marketing,2024-08-29
5663,1356,expense,221.02,Sales,2024-08-12
5664,1824,expense,1108.44,Sales,2024-08-24
5665,1649,expense,450.3,Marketing,2024-10-17
